ID,Name,FullName,URL
775875612,spring-boot-jpa,AcornPublishing/spring-boot-jpa,https://github.com/AcornPublishing/spring-boot-jpa
800957993,fuintCar,fushengqian/fuintCar,https://github.com/fushengqian/fuintCar
774454695,Android_text_encryption_using_various_algorithms,chunaksh/Android_text_encryption_using_various_algorithms,https://github.com/chunaksh/Android_text_encryption_using_various_algorithms
786714327,height-of-binary-search,sarathy2806/height-of-binary-search,https://github.com/sarathy2806/height-of-binary-search
777338312,java_prgs,Parthasaradhi19/java_prgs,https://github.com/Parthasaradhi19/java_prgs
755044909,ENAA_Library_Application,NoureddineBzr/ENAA_Library_Application,https://github.com/NoureddineBzr/ENAA_Library_Application
753546326,ddd-tmp,JanYork/ddd-tmp,https://github.com/JanYork/ddd-tmp
793391891,DGLAB-OI,MossCG/DGLAB-OI,https://github.com/MossCG/DGLAB-OI
807927730,uhpldc-ms,cogitovirus/uhpldc-ms,https://github.com/cogitovirus/uhpldc-ms
835193190,strpalindrome,Arunkumararuns/strpalindrome,https://github.com/Arunkumararuns/strpalindrome
824605405,leetcode-problems,yashoda-krishna/leetcode-problems,https://github.com/yashoda-krishna/leetcode-problems
752863016,diet-generator-api,undermad/diet-generator-api,https://github.com/undermad/diet-generator-api
753618627,estoque,Brunodias101/estoque,https://github.com/Brunodias101/estoque
771587888,screenmatch-inmersion-java,genesysR-dev/screenmatch-inmersion-java,https://github.com/genesysR-dev/screenmatch-inmersion-java
739485050,ChatGPT-for-Java,Apress/ChatGPT-for-Java,https://github.com/Apress/ChatGPT-for-Java
814718093,talkclient,rajesh-1234567890/talkclient,https://github.com/rajesh-1234567890/talkclient
743026258,POO-P03-G04,isabellaim/POO-P03-G04,https://github.com/isabellaim/POO-P03-G04
765662580,right-devops,RustamKuramshin/right-devops,https://github.com/RustamKuramshin/right-devops
783251705,cf6-java,a8anassis/cf6-java,https://github.com/a8anassis/cf6-java
782443514,AE2Things,asdflj/AE2Things,https://github.com/asdflj/AE2Things
790920059,TravelAgencySystem.java,AbdllhKaya/TravelAgencySystem.java,https://github.com/AbdllhKaya/TravelAgencySystem.java
771639576,java-programs,Maneesha743527/java-programs,https://github.com/Maneesha743527/java-programs
814719097,tracet,rajesh-1234567890/tracet,https://github.com/rajesh-1234567890/tracet
820498000,e-commerce-javafx-db,Snehaupparbawde/e-commerce-javafx-db,https://github.com/Snehaupparbawde/e-commerce-javafx-db
832549689,stringlength,Harishwaran2002/stringlength,https://github.com/Harishwaran2002/stringlength
832635738,Collatz-Sequence,Harishwaran2002/Collatz-Sequence,https://github.com/Harishwaran2002/Collatz-Sequence
774645101,spring-security-token-universe,UnProgramadorNaceOfficial/spring-security-token-universe,https://github.com/UnProgramadorNaceOfficial/spring-security-token-universe
796603557,create-legacy,Siepert123/create-legacy,https://github.com/Siepert123/create-legacy
764817926,opengl-dust-effect,yuzefovichalex/opengl-dust-effect,https://github.com/yuzefovichalex/opengl-dust-effect
809583115,kafka-provider-comparison,AutoMQ/kafka-provider-comparison,https://github.com/AutoMQ/kafka-provider-comparison
830146435,Java-Practice-Program-,aashiqui2/Java-Practice-Program-,https://github.com/aashiqui2/Java-Practice-Program-
796095692,Haru-MCP,Cvrwed/Haru-MCP,https://github.com/Cvrwed/Haru-MCP
786584037,ai-assistant-java,Fernanda-Kipper/ai-assistant-java,https://github.com/Fernanda-Kipper/ai-assistant-java
758155313,fga-spring-examples,jimmyjames/fga-spring-examples,https://github.com/jimmyjames/fga-spring-examples
818097763,Recordy-Server,Team-Recordy/Recordy-Server,https://github.com/Team-Recordy/Recordy-Server
782939792,EasyPan,32patient/EasyPan,https://github.com/32patient/EasyPan
814171880,Bank_Management,Nutika16/Bank_Management,https://github.com/Nutika16/Bank_Management
787128732,JavaFx-User-Management,Jihedbz/JavaFx-User-Management,https://github.com/Jihedbz/JavaFx-User-Management
785970960,rusherGUI,xyzbtw/rusherGUI,https://github.com/xyzbtw/rusherGUI
810398183,OpenGPA,eschnou/OpenGPA,https://github.com/eschnou/OpenGPA
828092109,TACZ-Fabric,We-Cant-Coding/TACZ-Fabric,https://github.com/We-Cant-Coding/TACZ-Fabric
822565177,java-strings,yashoda-krishna/java-strings,https://github.com/yashoda-krishna/java-strings
808563002,Javatopia,Akarshjha03/Javatopia,https://github.com/Akarshjha03/Javatopia
768412838,AntiHeike,StylesFoundation/AntiHeike,https://github.com/StylesFoundation/AntiHeike
746952716,auth-api,daylanbueno/auth-api,https://github.com/daylanbueno/auth-api
799724532,collections,villainscode/collections,https://github.com/villainscode/collections
738073407,BungeeAuthProxy,ArtformGames/BungeeAuthProxy,https://github.com/ArtformGames/BungeeAuthProxy
738016985,cqrs-meets-modern-java,simasch/cqrs-meets-modern-java,https://github.com/simasch/cqrs-meets-modern-java
804397395,aseeker,iofomo/aseeker,https://github.com/iofomo/aseeker
740020965,NPatch,vaginessa/NPatch,https://github.com/vaginessa/NPatch
743203661,springaiexamples,kousen/springaiexamples,https://github.com/kousen/springaiexamples
823071683,e-commerce-javafx-restructure,Snehaupparbawde/e-commerce-javafx-restructure,https://github.com/Snehaupparbawde/e-commerce-javafx-restructure
838960730,sandwood,oracle/sandwood,https://github.com/oracle/sandwood
808760252,user-behavior-insights,opensearch-project/user-behavior-insights,https://github.com/opensearch-project/user-behavior-insights
749840745,microcks-testcontainers-java-spring-demo,microcks/microcks-testcontainers-java-spring-demo,https://github.com/microcks/microcks-testcontainers-java-spring-demo
794705600,JavaSysMonitor,retoocs007/JavaSysMonitor,https://github.com/retoocs007/JavaSysMonitor
738140758,Pokedex,jocrugon/Pokedex,https://github.com/jocrugon/Pokedex
820151883,Ghostide,HanzoDev1375/Ghostide,https://github.com/HanzoDev1375/Ghostide
789815517,system-design,sahilshelangia/system-design,https://github.com/sahilshelangia/system-design
778119485,CPGPractise,HaHarden/CPGPractise,https://github.com/HaHarden/CPGPractise
785229033,TourismAgencyManagementSystem,ahmedaliibrahim01/TourismAgencyManagementSystem,https://github.com/ahmedaliibrahim01/TourismAgencyManagementSystem
791312392,Tourism_Agency,Keremyardan/Tourism_Agency,https://github.com/Keremyardan/Tourism_Agency
786295564,grim-trident,5cmc/grim-trident,https://github.com/5cmc/grim-trident
822718568,outdated-maven-plugin,Giovds/outdated-maven-plugin,https://github.com/Giovds/outdated-maven-plugin
817307077,spring-ai-workshop,danvega/spring-ai-workshop,https://github.com/danvega/spring-ai-workshop
760958535,KAIMyEntity-C,Gengorou-C/KAIMyEntity-C,https://github.com/Gengorou-C/KAIMyEntity-C
814715863,slidereceiver,rajesh-1234567890/slidereceiver,https://github.com/rajesh-1234567890/slidereceiver
800882796,Diamond-Pattern,nandhini-1402/Diamond-Pattern,https://github.com/nandhini-1402/Diamond-Pattern
756645313,solid-principles-java,diegoborbadev/solid-principles-java,https://github.com/diegoborbadev/solid-principles-java
792795296,TCS-NQT-2024-Coding-Solutions,Aditya-Mishra19/TCS-NQT-2024-Coding-Solutions,https://github.com/Aditya-Mishra19/TCS-NQT-2024-Coding-Solutions
791533385,100-days-Challenge,Krishna18062005/100-days-Challenge,https://github.com/Krishna18062005/100-days-Challenge
773183029,animations,administrateclouds/animations,https://github.com/administrateclouds/animations
738758964,Multi-ModLoaderTemplate,Ayydxn/Multi-ModLoaderTemplate,https://github.com/Ayydxn/Multi-ModLoaderTemplate
824676063,jar-compatibility-detector,threedr3am/jar-compatibility-detector,https://github.com/threedr3am/jar-compatibility-detector
790740612,Problem-Solving-Day-01-20,Krishna18062005/Problem-Solving-Day-01-20,https://github.com/Krishna18062005/Problem-Solving-Day-01-20
832943512,sum-of-value,Harishwaran2002/sum-of-value,https://github.com/Harishwaran2002/sum-of-value
830126719,Java-Programming-Resources,aashiqui2/Java-Programming-Resources,https://github.com/aashiqui2/Java-Programming-Resources
824459556,2024-bang-ggood,woowacourse-teams/2024-bang-ggood,https://github.com/woowacourse-teams/2024-bang-ggood
789126917,11-pattern-problems-with-solution-Java-,Anirudh1103/11-pattern-problems-with-solution-Java-,https://github.com/Anirudh1103/11-pattern-problems-with-solution-Java-
814717241,snws,rajesh-1234567890/snws,https://github.com/rajesh-1234567890/snws
762470029,RiceDB,KhushPatibandha/RiceDB,https://github.com/KhushPatibandha/RiceDB
817229089,videochat_java,vman241308/videochat_java,https://github.com/vman241308/videochat_java
791321829,day-6,Krishna18062005/day-6,https://github.com/Krishna18062005/day-6
762660758,AndroidAppStudio,Innovative-CST/AndroidAppStudio,https://github.com/Innovative-CST/AndroidAppStudio
824459679,2024-code-zap,woowacourse-teams/2024-code-zap,https://github.com/woowacourse-teams/2024-code-zap
765853340,sugar,guybedo/sugar,https://github.com/guybedo/sugar
773378265,sky,hssy252/sky,https://github.com/hssy252/sky
737792476,BackEnd,ttoklip/BackEnd,https://github.com/ttoklip/BackEnd
836434776,TDESI2024-1-N1,samuelevi87/TDESI2024-1-N1,https://github.com/samuelevi87/TDESI2024-1-N1
750094735,quiz,SamucaDoJava/quiz,https://github.com/SamucaDoJava/quiz
797577369,agency-lock,luohongtu/agency-lock,https://github.com/luohongtu/agency-lock
763854995,iot-iita,OpenIita/iot-iita,https://github.com/OpenIita/iot-iita
772011835,spring-pokemon-center,ryuu9505/spring-pokemon-center,https://github.com/ryuu9505/spring-pokemon-center
821557639,ratelimiter,Rapter1990/ratelimiter,https://github.com/Rapter1990/ratelimiter
794282360,TourismAgency,aliosmanuysal/TourismAgency,https://github.com/aliosmanuysal/TourismAgency
754836055,spring-common-mistakes,danvega/spring-common-mistakes,https://github.com/danvega/spring-common-mistakes
800899130,Distinct-numbers-in-an-array,nandhini-1402/Distinct-numbers-in-an-array,https://github.com/nandhini-1402/Distinct-numbers-in-an-array
745544823,get_event,lalakii/get_event,https://github.com/lalakii/get_event
772942472,java-lab,160722747082/java-lab,https://github.com/160722747082/java-lab
803813652,tourismAgency,enisHatipoglu23/tourismAgency,https://github.com/enisHatipoglu23/tourismAgency
742931467,kafkathena-jakarta,Trendyol/kafkathena-jakarta,https://github.com/Trendyol/kafkathena-jakarta
814714994,serverrarp12,rajesh-1234567890/serverrarp12,https://github.com/rajesh-1234567890/serverrarp12
768606724,yefeng-generator,silent-wind1/yefeng-generator,https://github.com/silent-wind1/yefeng-generator
761670904,jetbrains-license,lixuanfengs/jetbrains-license,https://github.com/lixuanfengs/jetbrains-license
790805812,Problem-Solving-Day-21-40,Krishna18062005/Problem-Solving-Day-21-40,https://github.com/Krishna18062005/Problem-Solving-Day-21-40
786078881,RootOverlay,kp7742/RootOverlay,https://github.com/kp7742/RootOverlay
740094743,NoSwipeToKill,dantmnf/NoSwipeToKill,https://github.com/dantmnf/NoSwipeToKill
765788948,bootcamp-android2024,agusCode88/bootcamp-android2024,https://github.com/agusCode88/bootcamp-android2024
802645506,JQuickTake,Crazylegstoo/JQuickTake,https://github.com/Crazylegstoo/JQuickTake
818572534,RPC_Progressive,1504402622/RPC_Progressive,https://github.com/1504402622/RPC_Progressive
779982709,Java-Programming-Internship,CSEdgeOfficial/Java-Programming-Internship,https://github.com/CSEdgeOfficial/Java-Programming-Internship
749365561,ps-code-snippets,StandardSolvers/ps-code-snippets,https://github.com/StandardSolvers/ps-code-snippets
788844098,turizmAcenteSistemi,atmacasoftware/turizmAcenteSistemi,https://github.com/atmacasoftware/turizmAcenteSistemi
789544847,playwright-with-java,CrazyDevo/playwright-with-java,https://github.com/CrazyDevo/playwright-with-java
805006485,Sharing,Ammar64/Sharing,https://github.com/Ammar64/Sharing
767061915,meta-agent,parttimenerd/meta-agent,https://github.com/parttimenerd/meta-agent
814715391,serverrpc,rajesh-1234567890/serverrpc,https://github.com/rajesh-1234567890/serverrpc
838318114,Simple-ATM-program,SaravanakumarD12/Simple-ATM-program,https://github.com/SaravanakumarD12/Simple-ATM-program
762512604,jdbc,bowbahdoe/jdbc,https://github.com/bowbahdoe/jdbc
753270217,PrisonEscape,TiagoFar78/PrisonEscape,https://github.com/TiagoFar78/PrisonEscape
766830326,joy-mall,f-lab-edu/joy-mall,https://github.com/f-lab-edu/joy-mall
814716315,slidesender,rajesh-1234567890/slidesender,https://github.com/rajesh-1234567890/slidesender
761895672,javalab,taruniyadav/javalab,https://github.com/taruniyadav/javalab
805824652,SQL-Problems,Surya-0804/SQL-Problems,https://github.com/Surya-0804/SQL-Problems
744444721,161_AdvancedJava,Javabykiran-Angular/161_AdvancedJava,https://github.com/Javabykiran-Angular/161_AdvancedJava
773338944,grades_calculator,Ikuzweshema/grades_calculator,https://github.com/Ikuzweshema/grades_calculator
790249710,POSITIVE-OR-NEGATIVE-JAVA,nandhini-1402/POSITIVE-OR-NEGATIVE-JAVA,https://github.com/nandhini-1402/POSITIVE-OR-NEGATIVE-JAVA
790806677,MangoDB,Krishna18062005/MangoDB,https://github.com/Krishna18062005/MangoDB
750677498,Movieticketbooking,Sujitha132/Movieticketbooking,https://github.com/Sujitha132/Movieticketbooking
780893109,TourismAgency,Runadee/TourismAgency,https://github.com/Runadee/TourismAgency
789290983,Complete-Java-and-DSA,Anirudh1103/Complete-Java-and-DSA,https://github.com/Anirudh1103/Complete-Java-and-DSA
814714501,serverfile,rajesh-1234567890/serverfile,https://github.com/rajesh-1234567890/serverfile
789595886,LatteSupport,Rixafy/LatteSupport,https://github.com/Rixafy/LatteSupport
778124790,SPMS-Server,s-pms/SPMS-Server,https://github.com/s-pms/SPMS-Server
814716784,snwc,rajesh-1234567890/snwc,https://github.com/rajesh-1234567890/snwc
791333461,TourismAgency,besteceltek/TourismAgency,https://github.com/besteceltek/TourismAgency
797721449,java-integration-sdk,settle-club/java-integration-sdk,https://github.com/settle-club/java-integration-sdk
816960146,WraithEventSystem,starobot/WraithEventSystem,https://github.com/starobot/WraithEventSystem
790969951,TourismManagmentSystem,Yldrmceyy/TourismManagmentSystem,https://github.com/Yldrmceyy/TourismManagmentSystem
779686789,fastcampus-es,munkyu/fastcampus-es,https://github.com/munkyu/fastcampus-es
822794100,jeditermfx,PavelKastornyy/jeditermfx,https://github.com/PavelKastornyy/jeditermfx
842233383,springboot-bootcamp-2024-2,pedrolop90/springboot-bootcamp-2024-2,https://github.com/pedrolop90/springboot-bootcamp-2024-2
744815083,helm-java,manusa/helm-java,https://github.com/manusa/helm-java
778028792,mini-min,NOW-SOPT-SERVER/mini-min,https://github.com/NOW-SOPT-SERVER/mini-min
744380579,langchain4j-spring-boot,ThomasVitale/langchain4j-spring-boot,https://github.com/ThomasVitale/langchain4j-spring-boot
743776325,jetbra,iot/jetbra,https://github.com/iot/jetbra
826947592,e-commerce-login-api,Snehaupparbawde/e-commerce-login-api,https://github.com/Snehaupparbawde/e-commerce-login-api
755467412,DSA-Notes,Tushar-Kapil/DSA-Notes,https://github.com/Tushar-Kapil/DSA-Notes
797226421,in-the-mix-demos,jkuipers/in-the-mix-demos,https://github.com/jkuipers/in-the-mix-demos
786362363,HookTool,HChenX/HookTool,https://github.com/HChenX/HookTool
834356906,XG_JLGJ,xiaogang000/XG_JLGJ,https://github.com/xiaogang000/XG_JLGJ
814709608,clientfile,rajesh-1234567890/clientfile,https://github.com/rajesh-1234567890/clientfile
786028632,TourismAgency,halilibrahimsaltas/TourismAgency,https://github.com/halilibrahimsaltas/TourismAgency
772030701,spring-boot-exception-handling,ryuu9505/spring-boot-exception-handling,https://github.com/ryuu9505/spring-boot-exception-handling
790600183,Greatest-Number-Among-Three-Numbers--Java,nandhini-1402/Greatest-Number-Among-Three-Numbers--Java,https://github.com/nandhini-1402/Greatest-Number-Among-Three-Numbers--Java
790602444,Leap-Year-or-not-Java,nandhini-1402/Leap-Year-or-not-Java,https://github.com/nandhini-1402/Leap-Year-or-not-Java
753523018,rl-natural-speech,phyce/rl-natural-speech,https://github.com/phyce/rl-natural-speech
814709142,clientarp12,rajesh-1234567890/clientarp12,https://github.com/rajesh-1234567890/clientarp12
761855232,PFP-PeopleForPeople,krilop/PFP-PeopleForPeople,https://github.com/krilop/PFP-PeopleForPeople
741239377,MYExploit,zhaoyumi/MYExploit,https://github.com/zhaoyumi/MYExploit
791855102,SUM-OF-DIGITS-OF-A-NUMBER-JAVA,nandhini-1402/SUM-OF-DIGITS-OF-A-NUMBER-JAVA,https://github.com/nandhini-1402/SUM-OF-DIGITS-OF-A-NUMBER-JAVA
790261644,Greatest-of-Two-Numbers-Java,nandhini-1402/Greatest-of-Two-Numbers-Java,https://github.com/nandhini-1402/Greatest-of-Two-Numbers-Java
746477484,v2cbb-android,happycbbboy/v2cbb-android,https://github.com/happycbbboy/v2cbb-android
791253715,Prime-number-or-not-Java,nandhini-1402/Prime-number-or-not-Java,https://github.com/nandhini-1402/Prime-number-or-not-Java
819708284,DATEROAD-SERVER,TeamDATEROAD/DATEROAD-SERVER,https://github.com/TeamDATEROAD/DATEROAD-SERVER
740873158,ai-customer-service-admin,aicyber2023/ai-customer-service-admin,https://github.com/aicyber2023/ai-customer-service-admin
762640571,loki078,Luckyreddy08/loki078,https://github.com/Luckyreddy08/loki078
742678039,Don-t-Forget---Server,Nexters/Don-t-Forget---Server,https://github.com/Nexters/Don-t-Forget---Server
740018752,YOUng-chat-backend,Just-Clover/YOUng-chat-backend,https://github.com/Just-Clover/YOUng-chat-backend
818893293,secure-api-spring-boot,BubblingXuYijie/secure-api-spring-boot,https://github.com/BubblingXuYijie/secure-api-spring-boot
754997333,Lyrics-Getter-Ext,VictorModi/Lyrics-Getter-Ext,https://github.com/VictorModi/Lyrics-Getter-Ext
777249793,ecommerce-api,Puneetsharma5525/ecommerce-api,https://github.com/Puneetsharma5525/ecommerce-api
745250568,bootiful-spring-boot-2024,joshlong/bootiful-spring-boot-2024,https://github.com/joshlong/bootiful-spring-boot-2024
773819708,JavaLabCraft,MYethishwar/JavaLabCraft,https://github.com/MYethishwar/JavaLabCraft
793611866,TestNG-Project,Aishwaryavenkat10/TestNG-Project,https://github.com/Aishwaryavenkat10/TestNG-Project
814711857,echoserver,rajesh-1234567890/echoserver,https://github.com/rajesh-1234567890/echoserver
